iteration,best_qor
0,1.653231335359262
1,1.638263270844162
2,1.638263270844162
3,1.638263270844162
4,1.638263270844162
5,1.638263270844162
6,1.638263270844162
7,1.638263270844162
8,1.638263270844162
9,1.638263270844162
10,1.638263270844162
11,1.6276159833674
12,1.6276159833674
13,1.6276159833674
14,1.6276159833674
15,1.6276159833674
16,1.6276159833674
17,1.6276159833674
18,1.6276159833674
19,1.6276159833674
20,1.6276159833674
21,1.6276159833674
22,1.6276159833674
23,1.6276159833674
24,1.6276159833674
25,1.6276159833674
26,1.6276159833674
27,1.6276159833674
28,1.6276159833674
29,1.6276159833674
30,1.6276159833674
31,1.6276159833674
32,1.6198417734637327
33,1.6198417734637327
34,1.6198417734637327
35,1.6198417734637327
36,1.6198417734637327
37,1.6198417734637327
38,1.6198417734637327
39,1.6198417734637327
40,1.6198417734637327
41,1.6198417734637327
42,1.6198417734637327
43,1.6198417734637327
44,1.6198417734637327
45,1.6198417734637327
46,1.6198417734637327
47,1.6198417734637327
48,1.6198417734637327
49,1.6198417734637327
50,1.6198417734637327
51,1.6198417734637327
52,1.6198417734637327
53,1.6091944859869707
54,1.6091944859869707
55,1.6091944859869707
56,1.6091944859869707
57,1.6091944859869707
58,1.6091944859869707
59,1.6091944859869707
60,1.6091944859869707
61,1.6091944859869707
62,1.6091944859869707
63,1.6091944859869707
64,1.6091944859869707
65,1.6091944859869707
66,1.6091944859869707
67,1.6091944859869707
68,1.6091944859869707
69,1.6091944859869707
70,1.6091944859869707
71,1.6091944859869707
72,1.6091944859869707
73,1.607734031460359
74,1.607734031460359
75,1.607734031460359
76,1.607734031460359
77,1.607734031460359
78,1.607734031460359
79,1.607734031460359
80,1.607734031460359
81,1.607734031460359
82,1.607734031460359
83,1.607734031460359
84,1.607734031460359
85,1.607734031460359
86,1.607734031460359
87,1.607734031460359
88,1.607734031460359
89,1.607734031460359
90,1.607734031460359
91,1.607734031460359
92,1.607734031460359
93,1.607734031460359
94,1.607734031460359
95,1.607734031460359
96,1.607734031460359
97,1.607734031460359
98,1.607734031460359
99,1.607734031460359
