iteration,best_qor
0,1.9852896224973255
1,1.9802078557236742
2,1.9696240256762954
3,1.9696240256762954
4,1.9696240256762954
5,1.9696240256762954
6,1.9696240256762954
7,1.9696240256762954
8,1.9689362677670794
9,1.9689362677670794
10,1.9689362677670794
11,1.9689362677670794
12,1.9689362677670794
13,1.9689362677670794
14,1.9689362677670794
15,1.9689362677670794
16,1.9689362677670794
17,1.9689362677670794
18,1.9689362677670794
19,1.9689362677670794
20,1.9689362677670794
21,1.9689362677670794
22,1.9689362677670794
23,1.9689362677670794
24,1.9689362677670794
25,1.9689362677670794
26,1.9689362677670794
27,1.9689362677670794
28,1.9689362677670794
29,1.934280910897142
30,1.934280910897142
31,1.934280910897142
32,1.934280910897142
33,1.934280910897142
34,1.934280910897142
35,1.934280910897142
36,1.934280910897142
37,1.934280910897142
38,1.934280910897142
39,1.934280910897142
40,1.934280910897142
41,1.934280910897142
42,1.934280910897142
43,1.934280910897142
44,1.934280910897142
45,1.934280910897142
46,1.934280910897142
47,1.934280910897142
48,1.934280910897142
49,1.934280910897142
50,1.934280910897142
51,1.934280910897142
52,1.934280910897142
53,1.934280910897142
54,1.934280910897142
55,1.934280910897142
56,1.934280910897142
57,1.934280910897142
58,1.934280910897142
59,1.934280910897142
60,1.934280910897142
61,1.934280910897142
62,1.934280910897142
63,1.934280910897142
64,1.934280910897142
65,1.934280910897142
66,1.934280910897142
67,1.934280910897142
68,1.934280910897142
69,1.934280910897142
70,1.934280910897142
71,1.934280910897142
72,1.934280910897142
73,1.934280910897142
74,1.934280910897142
75,1.934280910897142
76,1.934280910897142
77,1.934280910897142
78,1.934280910897142
79,1.934280910897142
80,1.934280910897142
81,1.934280910897142
82,1.934280910897142
83,1.934280910897142
84,1.934280910897142
85,1.934280910897142
86,1.934280910897142
87,1.934280910897142
88,1.934280910897142
89,1.934280910897142
90,1.934280910897142
91,1.934280910897142
92,1.934280910897142
93,1.934280910897142
94,1.934280910897142
95,1.934280910897142
96,1.934280910897142
97,1.934280910897142
98,1.934280910897142
99,1.934280910897142
