iteration,best_qor
0,2.0512869396587519
1,2.0512869396587519
2,2.0512869396587519
3,2.0512869396587519
4,2.0512869396587519
5,1.9879219219758417
6,1.9879219219758417
7,1.9879219219758417
8,1.9879219219758417
9,1.9879219219758417
10,1.9879219219758417
11,1.9879219219758417
12,1.9879219219758417
13,1.9879219219758417
14,1.9879219219758417
15,1.9879219219758417
16,1.9879219219758417
17,1.9879219219758417
18,1.9879219219758417
19,1.9879219219758417
20,1.9879219219758417
21,1.9120297981598435
22,1.9120297981598435
23,1.9120297981598435
24,1.9120297981598435
25,1.9120297981598435
26,1.9120297981598435
27,1.9120297981598435
28,1.9120297981598435
29,1.9120297981598435
30,1.9120297981598435
31,1.9120297981598435
32,1.9120297981598435
33,1.9120297981598435
34,1.9120297981598435
35,1.9120297981598435
36,1.9120297981598435
37,1.9120297981598435
38,1.9120297981598435
39,1.9120297981598435
40,1.9120297981598435
41,1.9120297981598435
42,1.9120297981598435
43,1.9120297981598435
44,1.9120297981598435
45,1.9120297981598435
46,1.9120297981598435
47,1.9120297981598435
48,1.9120297981598435
49,1.9120297981598435
50,1.9120297981598435
51,1.9120297981598435
52,1.9120297981598435
53,1.9120297981598435
54,1.9120297981598435
55,1.9120297981598435
56,1.9120297981598435
57,1.9120297981598435
58,1.9120297981598435
59,1.9120297981598435
60,1.9120297981598435
61,1.9120297981598435
62,1.9120297981598435
63,1.9120297981598435
64,1.9120297981598435
65,1.9120297981598435
66,1.9120297981598435
67,1.9120297981598435
68,1.9120297981598435
69,1.9120297981598435
70,1.9120297981598435
71,1.9120297981598435
72,1.9120297981598435
73,1.9120297981598435
74,1.9120297981598435
75,1.9120297981598435
76,1.9120297981598435
77,1.9120297981598435
78,1.8122186385375276
79,1.8122186385375276
80,1.8122186385375276
81,1.8122186385375276
82,1.8122186385375276
83,1.8122186385375276
84,1.8122186385375276
85,1.8122186385375276
86,1.8122186385375276
87,1.8122186385375276
88,1.8122186385375276
89,1.8122186385375276
90,1.8122186385375276
91,1.8122186385375276
92,1.8122186385375276
93,1.8122186385375276
94,1.8122186385375276
95,1.8122186385375276
96,1.8122186385375276
97,1.8122186385375276
98,1.8122186385375276
99,1.8122186385375276
100,1.8122186385375276
