iteration,best_qor
0,1.8704253301029043
1,1.8670068282696302
2,1.8670068282696302
3,1.8670068282696302
4,1.8670068282696302
5,1.8528681702019134
6,1.8528681702019134
7,1.8528681702019134
8,1.8528681702019134
9,1.8528681702019134
10,1.8528681702019134
11,1.8528681702019134
12,1.8528681702019134
13,1.8528681702019134
14,1.8528681702019134
15,1.8528681702019134
16,1.8528681702019134
17,1.8528681702019134
18,1.8528681702019134
19,1.8528681702019134
20,1.8528681702019134
21,1.8528681702019134
22,1.8528681702019134
23,1.8528681702019134
24,1.8528681702019134
25,1.8528681702019134
26,1.8528681702019134
27,1.8528681702019134
28,1.8528681702019134
29,1.8528681702019134
30,1.8528681702019134
31,1.8528681702019134
32,1.8528681702019134
33,1.8528681702019134
34,1.8528681702019134
35,1.8511318437725448
36,1.827993634634297
37,1.827993634634297
38,1.827993634634297
39,1.827993634634297
40,1.827993634634297
41,1.827993634634297
42,1.827993634634297
43,1.827993634634297
44,1.827993634634297
45,1.827993634634297
46,1.827993634634297
47,1.827993634634297
48,1.827993634634297
49,1.827993634634297
50,1.827993634634297
51,1.827993634634297
52,1.827993634634297
53,1.827993634634297
54,1.827993634634297
55,1.827993634634297
56,1.827993634634297
57,1.827993634634297
58,1.827993634634297
59,1.827993634634297
60,1.827993634634297
61,1.827993634634297
62,1.827993634634297
63,1.827993634634297
64,1.827993634634297
65,1.827993634634297
66,1.827993634634297
67,1.827993634634297
68,1.827993634634297
69,1.827993634634297
70,1.827993634634297
71,1.827993634634297
72,1.827993634634297
73,1.827993634634297
74,1.827993634634297
75,1.827993634634297
76,1.827993634634297
77,1.827993634634297
78,1.827993634634297
79,1.827993634634297
80,1.827993634634297
81,1.827993634634297
82,1.827993634634297
83,1.827993634634297
84,1.827993634634297
85,1.827993634634297
86,1.827993634634297
87,1.827993634634297
88,1.827993634634297
89,1.827993634634297
90,1.827993634634297
91,1.827993634634297
92,1.827993634634297
93,1.827993634634297
94,1.827993634634297
95,1.827993634634297
96,1.827993634634297
97,1.827993634634297
98,1.827993634634297
99,1.827993634634297
