iteration,best_qor
0,1.279493670886076
1,1.2726582278481013
2,1.2726582278481013
3,1.2681012658227848
4,1.2681012658227848
5,1.2681012658227848
6,1.2681012658227848
7,1.2681012658227848
8,1.2681012658227848
9,1.2681012658227848
10,1.2681012658227848
11,1.2681012658227848
12,1.2681012658227848
13,1.2681012658227848
14,1.2681012658227848
15,1.2681012658227848
16,1.2681012658227848
17,1.2625316455696203
18,1.2625316455696203
19,1.2625316455696203
20,1.2625316455696203
21,1.2435443037974683
22,1.2435443037974683
23,1.2435443037974683
24,1.2435443037974683
25,1.2435443037974683
26,1.2435443037974683
27,1.2435443037974683
28,1.2435443037974683
29,1.2435443037974683
30,1.2435443037974683
31,1.2435443037974683
32,1.2435443037974683
33,1.2435443037974683
34,1.2435443037974683
35,1.2435443037974683
36,1.2435443037974683
37,1.2435443037974683
38,1.2435443037974683
39,1.2435443037974683
40,1.2435443037974683
41,1.2367088607594936
42,1.2367088607594936
43,1.2367088607594936
44,1.2367088607594936
45,1.2367088607594936
46,1.2367088607594936
47,1.2367088607594936
48,1.2367088607594936
49,1.2367088607594936
50,1.2367088607594936
51,1.2367088607594936
52,1.2367088607594936
53,1.2367088607594936
54,1.2367088607594936
55,1.2367088607594936
56,1.2367088607594936
57,1.2367088607594936
58,1.2367088607594936
59,1.2367088607594936
60,1.2367088607594936
61,1.2346835443037973
62,1.2346835443037973
63,1.2346835443037973
64,1.2346835443037973
65,1.2346835443037973
66,1.2346835443037973
67,1.2346835443037973
68,1.2346835443037973
69,1.2346835443037973
70,1.2346835443037973
71,1.2346835443037973
72,1.2346835443037973
73,1.2346835443037973
74,1.2346835443037973
75,1.2346835443037973
76,1.2346835443037973
77,1.2346835443037973
78,1.2346835443037973
79,1.2346835443037973
80,1.2346835443037973
81,1.2265822784810125
82,1.2265822784810125
83,1.2265822784810125
84,1.2265822784810125
85,1.2265822784810125
86,1.2265822784810125
87,1.2265822784810125
88,1.2265822784810125
89,1.2265822784810125
90,1.2265822784810125
91,1.2265822784810125
92,1.2265822784810125
93,1.2265822784810125
94,1.2265822784810125
95,1.2265822784810125
96,1.2265822784810125
97,1.2265822784810125
98,1.2265822784810125
99,1.2265822784810125
