iteration,best_qor
0,1.565270466163119
1,1.565270466163119
2,1.5467307545586328
3,1.5266651407644771
4,1.5266651407644771
5,1.5266651407644771
6,1.5266651407644771
7,1.5266651407644771
8,1.5266651407644771
9,1.5266651407644771
10,1.5266651407644771
11,1.5266651407644771
12,1.5266651407644771
13,1.5266651407644771
14,1.5266651407644771
15,1.5266651407644771
16,1.5266651407644771
17,1.5266651407644771
18,1.515449759670405
19,1.515449759670405
20,1.515449759670405
21,1.515449759670405
22,1.5149919890135042
23,1.5149919890135042
24,1.5149919890135042
25,1.5149919890135042
26,1.5149919890135042
27,1.5149919890135042
28,1.5149919890135042
29,1.5149919890135042
30,1.5149919890135042
31,1.5149919890135042
32,1.5149919890135042
33,1.5149919890135042
34,1.5149919890135042
35,1.5149919890135042
36,1.5149919890135042
37,1.5149919890135042
38,1.5149919890135042
39,1.4994277866788739
40,1.4994277866788739
41,1.4994277866788739
42,1.4994277866788739
43,1.4994277866788739
44,1.4994277866788739
45,1.4994277866788739
46,1.4994277866788739
47,1.4994277866788739
48,1.4994277866788739
49,1.4994277866788739
50,1.4994277866788739
51,1.4994277866788739
52,1.4994277866788739
53,1.4994277866788739
54,1.4994277866788739
55,1.4994277866788739
56,1.4994277866788739
57,1.4994277866788739
58,1.4994277866788739
59,1.4994277866788739
60,1.4994277866788739
61,1.4994277866788739
62,1.4994277866788739
63,1.4994277866788739
64,1.4994277866788739
65,1.4994277866788739
66,1.4994277866788739
67,1.4994277866788739
68,1.4994277866788739
69,1.4994277866788739
70,1.4994277866788739
71,1.4994277866788739
72,1.4994277866788739
73,1.4994277866788739
74,1.4994277866788739
75,1.4994277866788739
76,1.4994277866788739
77,1.4994277866788739
78,1.4994277866788739
79,1.4994277866788739
80,1.4994277866788739
81,1.4994277866788739
82,1.4994277866788739
83,1.4994277866788739
84,1.4994277866788739
85,1.4994277866788739
86,1.4994277866788739
87,1.4994277866788739
88,1.4994277866788739
89,1.4994277866788739
90,1.4994277866788739
91,1.4994277866788739
92,1.4994277866788739
93,1.4994277866788739
94,1.4994277866788739
95,1.4994277866788739
96,1.4994277866788739
97,1.4994277866788739
98,1.4994277866788739
99,1.460212100404364
