iteration,best_qor
0,1.1546952644292428
1,1.1546952644292428
2,1.1546952644292428
3,1.1546952644292428
4,1.1546952644292428
5,1.1546952644292428
6,1.1246268846027008
7,1.1246268846027008
8,1.1246268846027008
9,1.1246268846027008
10,1.1246268846027008
11,1.1246268846027008
12,1.1246268846027008
13,1.1246268846027008
14,1.1246268846027008
15,1.1246268846027008
16,1.1246268846027008
17,1.1246268846027008
18,1.1246268846027008
19,1.1246268846027008
20,1.096899372292359
21,1.096899372292359
22,1.096899372292359
23,1.096899372292359
24,1.096899372292359
25,1.096899372292359
26,1.096899372292359
27,1.096899372292359
28,1.096899372292359
29,1.096899372292359
30,1.096899372292359
31,1.096899372292359
32,1.096899372292359
33,1.096899372292359
34,1.096899372292359
35,1.096899372292359
36,1.096899372292359
37,1.0922909214928562
38,1.0922909214928562
39,1.0922909214928562
40,1.0922909214928562
41,1.0922909214928562
42,1.0922909214928562
43,1.0922909214928562
44,1.0922909214928562
45,1.0922909214928562
46,1.0922909214928562
47,1.0922909214928562
48,1.0922909214928562
49,1.0922909214928562
50,1.0922909214928562
51,1.0922909214928562
52,1.0922909214928562
53,1.0922909214928562
54,1.0922909214928562
55,1.0922909214928562
56,1.0922909214928562
57,1.0922909214928562
58,1.0922909214928562
59,1.0922909214928562
60,1.0922909214928562
61,1.0922909214928562
62,1.0922909214928562
63,1.0922909214928562
64,1.0922909214928562
65,1.0922909214928562
66,1.0922909214928562
67,1.0922909214928562
68,1.0922909214928562
69,1.0922909214928562
70,1.0922909214928562
71,1.0922909214928562
72,1.0922909214928562
73,1.0922909214928562
74,1.0922909214928562
75,1.0922909214928562
76,1.0922909214928562
77,1.0922909214928562
78,1.0922909214928562
79,1.0922909214928562
80,1.0922909214928562
81,1.0922909214928562
82,1.0922909214928562
83,1.0922909214928562
84,1.0922909214928562
85,1.0922909214928562
86,1.0922909214928562
87,1.0922909214928562
88,1.0922909214928562
89,1.0922909214928562
90,1.0922909214928562
91,1.0922909214928562
92,1.0922909214928562
93,1.0922909214928562
94,1.0922909214928562
95,1.0922909214928562
96,1.0922909214928562
97,1.0922909214928562
98,1.0922909214928562
99,1.0922909214928562
