iteration,best_qor
0,1.475437109583451
1,1.3877954609661927
2,1.3877954609661927
3,1.3877954609661927
4,1.3877954609661927
5,1.3877954609661927
6,1.3877954609661927
7,1.3877954609661927
8,1.3877954609661927
9,1.3877954609661927
10,1.3877954609661927
11,1.3877954609661927
12,1.3877954609661927
13,1.3877954609661927
14,1.3877954609661927
15,1.3877954609661927
16,1.3877954609661927
17,1.3877954609661927
18,1.3877954609661927
19,1.3877954609661927
20,1.3877954609661927
21,1.3877954609661927
22,1.3877954609661927
23,1.3877954609661927
24,1.3877954609661927
25,1.3877954609661927
26,1.3877954609661927
27,1.3877954609661927
28,1.3877954609661927
29,1.3877954609661927
30,1.3877954609661927
31,1.3877954609661927
32,1.3877954609661927
33,1.3877954609661927
34,1.3877954609661927
35,1.3877954609661927
36,1.3711272247857613
37,1.3711272247857613
38,1.3711272247857613
39,1.3711272247857613
40,1.3711272247857613
41,1.3711272247857613
42,1.3711272247857613
43,1.3711272247857613
44,1.3711272247857613
45,1.3711272247857613
46,1.3711272247857613
47,1.3711272247857613
48,1.3711272247857613
49,1.3711272247857613
50,1.3711272247857613
51,1.3711272247857613
52,1.3711272247857613
53,1.3711272247857613
54,1.3711272247857613
55,1.3711272247857613
56,1.3711272247857613
57,1.3711272247857613
58,1.3711272247857613
59,1.3711272247857613
60,1.3711272247857613
61,1.3711272247857613
62,1.3711272247857613
63,1.3711272247857613
64,1.3711272247857613
65,1.3711272247857613
66,1.3711272247857613
67,1.3711272247857613
68,1.3711272247857613
69,1.3711272247857613
70,1.3711272247857613
71,1.3711272247857613
72,1.3711272247857613
73,1.3711272247857613
74,1.3711272247857613
75,1.3711272247857613
76,1.3711272247857613
77,1.3711272247857613
78,1.3711272247857613
79,1.3711272247857613
80,1.3711272247857613
81,1.3711272247857613
82,1.3711272247857613
83,1.3711272247857613
84,1.3711272247857613
85,1.3686160027623442
86,1.3686160027623442
87,1.3686160027623442
88,1.3686160027623442
89,1.3686160027623442
90,1.3686160027623442
91,1.3686160027623442
92,1.3686160027623442
93,1.3686160027623442
94,1.3686160027623442
95,1.3686160027623442
96,1.3686160027623442
97,1.3686160027623442
98,1.3686160027623442
99,1.3686160027623442
