iteration,best_qor
0,1.876750519238462
1,1.8557748575041968
2,1.8557748575041968
3,1.8557748575041968
4,1.8557748575041968
5,1.8557748575041968
6,1.8557748575041968
7,1.8557748575041968
8,1.8557748575041968
9,1.8557748575041968
10,1.8557748575041968
11,1.8557748575041968
12,1.8557748575041968
13,1.8482793074957247
14,1.8482793074957247
15,1.8482793074957247
16,1.8482793074957247
17,1.8482793074957247
18,1.8482793074957247
19,1.8482793074957247
20,1.8482793074957247
21,1.8281875302416009
22,1.8281875302416009
23,1.8281875302416009
24,1.8281875302416009
25,1.8281875302416009
26,1.8281875302416009
27,1.8281875302416009
28,1.8281875302416009
29,1.8281875302416009
30,1.8281875302416009
31,1.8281875302416009
32,1.8281875302416009
33,1.8281875302416009
34,1.8281875302416009
35,1.8281875302416009
36,1.8281875302416009
37,1.8281875302416009
38,1.8281875302416009
39,1.8281875302416009
40,1.8281875302416009
41,1.8217924688151232
42,1.8217924688151232
43,1.8217924688151232
44,1.8217924688151232
45,1.8217924688151232
46,1.8217924688151232
47,1.8217924688151232
48,1.8217924688151232
49,1.8217924688151232
50,1.8217924688151232
51,1.8217924688151232
52,1.8217924688151232
53,1.8217924688151232
54,1.8217924688151232
55,1.8217924688151232
56,1.8217924688151232
57,1.8217924688151232
58,1.8217924688151232
59,1.8217924688151232
60,1.8217924688151232
61,1.8217924688151232
62,1.8217924688151232
63,1.8217924688151232
64,1.8217924688151232
65,1.8217924688151232
66,1.8217924688151232
67,1.8217924688151232
68,1.8217924688151232
69,1.8217924688151232
70,1.8217924688151232
71,1.8217924688151232
72,1.8217924688151232
73,1.8217924688151232
74,1.8217924688151232
75,1.8217924688151232
76,1.8217924688151232
77,1.8217924688151232
78,1.8217924688151232
79,1.8217924688151232
80,1.8217924688151232
81,1.8217924688151232
82,1.8217924688151232
83,1.8217924688151232
84,1.8217924688151232
85,1.8217924688151232
86,1.8217924688151232
87,1.8217924688151232
88,1.8217924688151232
89,1.8217924688151232
90,1.8217924688151232
91,1.8217924688151232
92,1.8217924688151232
93,1.8217924688151232
94,1.8217924688151232
95,1.8217924688151232
96,1.8217924688151232
97,1.8217924688151232
98,1.8217924688151232
99,1.8217924688151232
